,FSA,Mean,Std,Year,dist
36,M4E,481.0,3195.074177542675,2011,6.642565857677079
37,M4G,376.17021276595744,2380.4288932266945,2011,6.328063234256485
38,M4H,260.0833333333333,939.4983110090673,2011,3.6122972547609127
39,M4J,551.0,3325.873669679392,2011,6.036068366024305
40,M4K,476.3492063492063,3068.6153495948647,2011,6.441944919176158
41,M4L,532.280701754386,3442.0765955492,2011,6.466656754986961
42,M4M,381.90909090909093,2046.6892313972232,2011,5.359100582092229
43,M4N,345.23809523809524,2056.998782432722,2011,5.958203369805125
44,M4P,310.33898305084745,1963.4246422433578,2011,6.3267096609698585
45,M4R,284.3421052631579,1591.7146378126786,2011,5.597885815537416
46,M4S,463.8679245283019,2892.861031024515,2011,6.236389450652808
47,M4T,252.30769230769232,1446.751376827092,2011,5.734075578887864
48,M4V,366.4130434782609,2277.1322217829265,2011,6.2146592822316595
49,M4W,317.3255813953488,1873.9754871808998,2011,5.905529201083085
50,M4X,279.6923076923077,1445.0008988347156,2011,5.166394852819391
51,M4Y,407.5409836065574,2572.4810412006423,2011,6.312202072133514
52,M5A,439.44444444444446,2789.676100717356,2011,6.348188345500936
53,M5B,216.53061224489795,1174.5073670204624,2011,5.42420932931222
54,M5C,87.41935483870968,414.12728090127155,2011,4.737249338723032
55,M5E,174.85714285714286,878.4332527812435,2011,5.023719582899268
56,M5G,157.26190476190476,677.8126605740468,2011,4.3100880763224785
57,M5H,67.33333333333333,206.67903188814836,2011,3.069490572596263
58,M5J,231.62790697674419,1255.2386602176186,2011,5.419203051140322
59,M5M,534.8936170212766,3330.4402765236873,2011,6.22636010328613
60,M5N,350.3333333333333,2039.9066972127264,2011,5.8227593640705795
61,M5P,419.2857142857143,2459.5055086213515,2011,5.8659415878533085
62,M5R,399.3220338983051,2720.1327948682765,2011,6.811877542327178
63,M5S,260.61224489795916,1428.218039381007,2011,5.480241498016394
64,M5T,285.9836065573771,1360.1494070753104,2011,4.7560397725189985
65,M5V,494.06779661016947,3243.006226517944,2011,6.563889103415393
66,M5W,,,2011,
67,M6A,278.27868852459017,1506.664126866092,2011,5.414227495660183
68,M6B,415.078125,2229.25076612558,2011,5.370677546848753
69,M6C,416.6363636363636,2523.105599805248,2011,6.055893868177553
70,M6E,560.4918032786885,2720.2862230248334,2011,4.853391623413713
71,M6G,583.5294117647059,3233.79099663526,2011,5.541778925685426
72,M6H,596.8656716417911,3316.683611076847,2011,5.556834257117997
73,M6J,528.2352941176471,2680.616117269704,2011,5.07466302823886
74,M6K,488.25757575757575,2689.685192295695,2011,5.508742364360462
75,M6L,312.3333333333333,1465.5927318172514,2011,4.692399354804434
76,M6M,560.2205882352941,2965.382431668253,2011,5.293240723282352
77,M6N,535.5633802816901,2837.800247724096,2011,5.298719726190949
78,M6P,492.5342465753425,3253.963139287363,2011,6.606572359003685
79,M6R,345.9433962264151,2181.8522632577124,2011,6.306963182582971
80,M6S,530.0,3367.0308123371947,2011,6.3528883251645185
81,M8V,416.7361111111111,2801.5139954092274,2011,6.722513170120459
82,M8W,370.6862745098039,2096.8328169791284,2011,5.656623838452026
83,M8X,263.3333333333333,1460.7586426120529,2011,5.547184718779948
84,M8Y,365.4901960784314,1983.2455710279353,2011,5.42626202373523
85,M8Z,277.88461538461536,1548.4006469933636,2011,5.5720992140937655
86,M9A,454.1304347826087,2848.2937883452114,2011,6.271972918328374
87,M9B,440.0,2627.309252115175,2011,5.971157391170852
88,M9C,479.57142857142856,2924.481119160545,2011,6.0981137426642285
89,M9L,233.04347826086956,837.1097262377341,2011,3.5920753178111724
90,M9M,314.49152542372883,1412.2450857169129,2011,4.490566427232436
91,M9N,357.7692307692308,2121.2991358289473,2011,5.929238607993187
92,M9P,274.0,1625.0832066609478,2011,5.930960608251635
93,M9R,418.80281690140845,2283.7072135401163,2011,5.4529413876357244
94,M9V,711.3768115942029,3306.629800963773,2011,4.6482113938372285
95,M9W,519.5070422535211,2933.204894680181,2011,5.646131151478727
0,M1B,780.695652173913,3768.232597302401,2016,4.826762627420095
1,M1C,440.35714285714283,2702.0868966298567,2016,6.1361259615276555
2,M1G,465.5612244897959,1795.7953843848948,2016,3.8572700859116646
3,M1H,404.03225806451616,1435.3260575327608,2016,3.552503615450346
4,M1J,467.33644859813086,2134.29717882726,2016,4.566939268763459
5,M1K,622.4311926605504,2750.3821765029675,2016,4.418773045011769
6,M1L,504.6190476190476,2066.075033814474,2016,4.094326291413037
7,M1M,340.98837209302326,1815.2767134452026,2016,5.323573652388318
8,M1N,331.05263157894734,2111.7159578654496,2016,6.378792241564952
9,M1P,605.2212389380531,2300.2644508781327,2016,3.800700145477833
10,M1R,378.7980769230769,1767.8694118356127,2016,4.667049595910743
11,M1S,844.047619047619,2863.965103973868,2016,3.393132140110083
12,M1T,542.1634615384615,1934.8168473774751,2016,3.5686964995523174
13,M1V,1269.4252873563219,4698.95209798213,2016,3.7016373825103703
14,M1W,849.375,3112.142602858816,2016,3.6640383845284075
15,M1X,361.8965517241379,1107.5317492087308,2016,3.0603545237782943
16,M2H,463.72340425531917,1643.7128664473553,2016,3.5445976014235234
17,M2J,827.8813559322034,2897.164701558661,2016,3.4994926275352847
18,M2K,426.35869565217394,1445.5097459668884,2016,3.3903606533831416
19,M2L,231.21621621621622,892.8775266378215,2016,3.861656164301507
20,M2M,564.5959595959596,1685.2423433866345,2016,2.9848643348291763
21,M2N,1153.8495575221239,4080.605326042277,2016,3.5365141837080745
22,M2P,175.390625,677.680617464532,2016,3.8638360372142584
23,M2R,654.4761904761905,2261.118236184152,2016,3.45485178695192
24,M3A,430.6306306306306,2132.3178309142227,2016,4.951616720323822
25,M3B,252.02702702702703,1060.1162987319394,2016,4.20635957673799
26,M3C,577.4770642201835,2137.291716753113,2016,3.7010850286137
27,M3H,518.2105263157895,2534.5136474998267,2016,4.890895724405516
28,M3J,358.7142857142857,1398.0718062782769,2016,3.8974522676017274
29,M3K,155.37735849056602,504.49661914887497,2016,3.2469120600959775
30,M3L,300.72289156626505,1116.0281154774807,2016,3.711151185281687
31,M3M,358.67021276595744,1502.948374619798,2016,4.190335079764527
32,M3N,538.4090909090909,2248.496864757975,2016,4.176186663121609
33,M4A,231.3095238095238,980.3401131894715,2016,4.238217679254535
34,M4B,248.73626373626374,1464.9632620016828,2016,5.8896247776520045
35,M4C,560.9130434782609,3075.9479685914785,2016,5.483823213518642
36,M4E,339.02597402597405,2618.1785875315063,2016,7.722648965329476
37,M4G,300.57971014492756,2026.891590344342,2016,6.743274818406923
38,M4H,452.6111111111111,1371.0598552007893,2016,3.0292227069613613
39,M4J,449.04040404040404,2731.5432679403284,2016,6.083067900710663
40,M4K,429.1279069767442,2708.335452912039,2016,6.311254544111511
41,M4L,455.5421686746988,3030.3619224033173,2016,6.652209456743595
42,M4M,388.9634146341463,2059.5313428836316,2016,5.294923032339169
43,M4N,261.59090909090907,1643.0427609964427,2016,6.280962770099347
44,M4P,299.1666666666667,1694.5605964613276,2016,5.664269403213351
45,M4R,208.30645161290323,1240.9829427320603,2016,5.957486833092353
46,M4S,345.32608695652175,2193.0221360760324,2016,6.350583459836166
47,M4T,207.27272727272728,1243.0895594817619,2016,5.997361909780429
48,M4V,297.3188405797101,1918.3438622163142,2016,6.452143626269836
49,M4W,231.73611111111111,1456.7384516356256,2016,6.286195296240038
50,M4X,260.42452830188677,1211.1013851279106,2016,4.650488926772633
51,M4Y,409.6842105263158,2312.1222662223604,2016,5.64366945763423
52,M5A,437.30434782608694,2738.9029291302913,2016,6.263150464306691
53,M5B,200.85365853658536,995.49620084722,2016,4.956325954430604
54,M5C,71.02272727272727,351.86932547572815,2016,4.954320102698253
55,M5E,159.6969696969697,932.7293278769178,2016,5.840620079684684
56,M5G,197.85714285714286,686.8918460451141,2016,3.471655539578194
57,M5H,63.58974358974359,250.71423286577226,2016,3.942683500711741
58,M5J,268.35820895522386,1368.658889303114,2016,5.100119331663439
59,M5M,428.8235294117647,2711.2974587887993,2016,6.322641536270177
60,M5N,314.0833333333333,1743.3293080737476,2016,5.550531094954888
61,M5P,300.0,1975.1559361787672,2016,6.583853120595891
62,M5R,363.5625,2467.7550772095983,2016,6.787705214948182
63,M5S,287.79411764705884,1312.6442168254878,2016,4.561052976194848
64,M5T,317.4117647058824,1317.2291800604658,2016,4.1499066087894585
65,M5V,594.9489795918367,4032.922896514846,2016,6.778602930425433
66,M6A,278.4782608695652,1358.388939294256,2016,4.877899391688976
67,M6B,392.65625,1894.9752572490063,2016,4.826041244088198
68,M6C,366.0897435897436,2181.828750629685,2016,5.959819385365626
69,M6E,550.4040404040404,2468.30419404236,2016,4.484531385762408
70,M6G,460.7738095238095,2663.1636769576203,2016,5.779763567095727
71,M6H,673.9673913043479,3358.030247070599,2016,4.982481779380616
72,M6J,593.5416666666666,2873.8294038979334,2016,4.84183262151986
73,M6K,531.3917525773196,2972.989465503338,2016,5.594722633695291
74,M6L,294.9504950495049,1231.8472997196068,2016,4.176454423352813
75,M6M,546.651376146789,2581.2319311001766,2016,4.7218978012909165
76,M6N,546.1009174311927,2598.208659350146,2016,4.757744542111145
77,M6P,478.8679245283019,3032.7900849773932,2016,6.333249586438213
78,M6R,332.3880597014925,2049.8928545368694,2016,6.167167546204323
79,M6S,465.1685393258427,2996.5799278059194,2016,6.4419230332059625
80,M8V,424.3534482758621,2682.976307471538,2016,6.3225038428989
81,M8W,335.0,1782.1552010119171,2016,5.319866271677364
82,M8X,195.5737704918033,1186.4201210255635,2016,6.066356025361221
83,M8Y,320.4347826086956,1667.564393544146,2016,5.204067985280239
84,M8Z,291.4,1428.941230422024,2016,4.903710468160687
85,M9A,467.378640776699,2516.97015467879,2016,5.385291357123294
86,M9B,459.5360824742268,2325.9758048127555,2016,5.061573820904931
87,M9C,531.504854368932,2575.69717538705,2016,4.8460463798495965
88,M9L,293.23943661971833,857.3637528155336,2016,2.9237668803987935
89,M9M,383.1666666666667,1396.300757557468,2016,3.6441081101978283
90,M9N,331.70103092783506,1760.5453827260765,2016,5.307627105654372
91,M9P,289.2,1425.3497325218066,2016,4.9285952023575605
92,M9R,439.6363636363636,2040.9753360376621,2016,4.642417017455394
93,M9V,793.2327586206897,3006.3905536940247,2016,3.7900484076346994
94,M9W,572.5,2552.524762875835,2016,4.458558537774385
