FSA,Language,Count,Year
M1T,South Slave,0,2001
M1T,Malay-Bahasa,10,2001
M1T,Maltese,0,2001
M1T,Blackfoot,0,2001
M1T,Dogrib,0,2001
M1T,Danish,0,2001
M1T,Swedish,0,2001
M1T,Malayalam,20,2001
M1T,Thai,0,2001
M1T,Kurdish,0,2001
M1T,Pashto,80,2001
M1T,Flemish,0,2001
M1T,Chipewyan,0,2001
M1T,Kutchin-Gwich'in (Loucheux),0,2001
M1T,Norwegian,0,2001
M1T,Gaelic languages,0,2001
M1T,Tlingit,0,2001
M1T,Other languages,360,2001
M1V,English,15230,2001
M1V,French,30,2001
M1V,Cantonese,9730,2001
M1V,Mandarin,1010,2001
M1V,Hakka,100,2001
M1V,"Chinese, n.o.s.",6770,2001
M1V,Italian,115,2001
M1V,Portuguese,65,2001
M1V,Spanish,95,2001
M1V,German,0,2001
M1V,Polish,30,2001
M1V,Punjabi,190,2001
M1V,Greek,210,2001
M1V,Vietnamese,95,2001
M1V,Arabic,150,2001
M1V,Cree,0,2001
M1V,Tagalog (Pilipino),190,2001
M1V,Ukrainian,0,2001
M1V,Persian (Farsi),25,2001
M1V,Korean,30,2001
M1V,Hungarian,10,2001
M1V,Tamil,1745,2001
M1V,Gujarati,65,2001
M1V,Croatian,10,2001
M1V,Armenian,0,2001
M1V,Inuktitut (Eskimo),0,2001
M1V,Hindi,80,2001
M1V,Urdu,255,2001
M1V,Japanese,30,2001
M1V,Russian,20,2001
M1V,Creoles,10,2001
M1V,Dutch,10,2001
M1V,Khmer (Cambodian),0,2001
M1V,Ojibway,0,2001
M1V,Romanian,20,2001
M1V,Czech,10,2001
M1V,Lao,0,2001
M1V,Macedonian,30,2001
M1V,Finnish,0,2001
M1V,Montagnais-Naskapi,0,2001
M1V,Hebrew,0,2001
M1V,Yiddish,0,2001
M1V,Serbian,0,2001
M1V,Bengali,0,2001
M1V,Slovak,0,2001
M1V,Estonian,10,2001
M1V,Turkish,0,2001
M1V,Lithuanian,0,2001
M1V,Latvian (Lettish),0,2001
M1V,Micmac,0,2001
M1V,Slovenian,0,2001
M1V,Bulgarian,0,2001
M1V,Serbo-Croatian,0,2001
M1V,Dakota/Sioux,0,2001
M1V,South Slave,0,2001
M1V,Malay-Bahasa,0,2001
M1V,Maltese,0,2001
M1V,Blackfoot,0,2001
M1V,Dogrib,0,2001
M1V,Danish,0,2001
M1V,Swedish,0,2001
M1V,Malayalam,0,2001
M1V,Thai,0,2001
M1V,Kurdish,0,2001
M1V,Pashto,0,2001
M1V,Flemish,0,2001
M1V,Chipewyan,0,2001
M1V,Kutchin-Gwich'in (Loucheux),0,2001
M1V,Norwegian,0,2001
M1V,Gaelic languages,0,2001
M1V,Tlingit,0,2001
M1V,Other languages,780,2001
M1W,English,18235,2001
M1W,French,55,2001
M1W,Cantonese,5200,2001
M1W,Mandarin,880,2001
M1W,Hakka,50,2001
M1W,"Chinese, n.o.s.",4420,2001
M1W,Italian,350,2001
M1W,Portuguese,35,2001
M1W,Spanish,100,2001
M1W,German,15,2001
M1W,Polish,0,2001
M1W,Punjabi,20,2001
M1W,Greek,320,2001
M1W,Vietnamese,105,2001
M1W,Arabic,335,2001
M1W,Cree,0,2001
M1W,Tagalog (Pilipino),230,2001
M1W,Ukrainian,0,2001
M1W,Persian (Farsi),285,2001
M1W,Korean,175,2001
M1W,Hungarian,10,2001
M1W,Tamil,1380,2001
M1W,Gujarati,235,2001
M1W,Croatian,0,2001
M1W,Armenian,345,2001
M1W,Inuktitut (Eskimo),0,2001
M1W,Hindi,50,2001
M1W,Urdu,165,2001
M1W,Japanese,10,2001
M1W,Russian,0,2001
M1W,Creoles,30,2001
M1W,Dutch,0,2001
M1W,Khmer (Cambodian),0,2001
M1W,Ojibway,0,2001
M1W,Romanian,35,2001
M1W,Czech,0,2001
M1W,Lao,0,2001
M1W,Macedonian,90,2001
M1W,Finnish,0,2001
M1W,Montagnais-Naskapi,0,2001
M1W,Hebrew,0,2001
M1W,Yiddish,0,2001
M1W,Serbian,0,2001
M1W,Bengali,25,2001
M1W,Slovak,0,2001
M1W,Estonian,0,2001
M1W,Turkish,30,2001
M1W,Lithuanian,0,2001
M1W,Latvian (Lettish),0,2001
M1W,Micmac,0,2001
M1W,Slovenian,15,2001
M1W,Bulgarian,10,2001
M1W,Serbo-Croatian,0,2001
M1W,Dakota/Sioux,0,2001
M1W,South Slave,0,2001
M1W,Malay-Bahasa,15,2001
M1W,Maltese,0,2001
M1W,Blackfoot,0,2001
M1W,Dogrib,0,2001
M1W,Danish,0,2001
M1W,Swedish,0,2001
M1W,Malayalam,0,2001
M1W,Thai,30,2001
M1W,Kurdish,0,2001
M1W,Pashto,0,2001
M1W,Flemish,0,2001
M1W,Chipewyan,0,2001
M1W,Kutchin-Gwich'in (Loucheux),0,2001
M1W,Norwegian,0,2001
M1W,Gaelic languages,0,2001
M1W,Tlingit,0,2001
M1W,Other languages,790,2001
M1X,English,1170,2001
M1X,French,0,2001
M1X,Cantonese,55,2001
M1X,Mandarin,0,2001
M1X,Hakka,0,2001
M1X,"Chinese, n.o.s.",50,2001
M1X,Italian,0,2001
M1X,Portuguese,0,2001
M1X,Spanish,25,2001
M1X,German,0,2001
M1X,Polish,0,2001
M1X,Punjabi,0,2001
M1X,Greek,0,2001
M1X,Vietnamese,0,2001
M1X,Arabic,10,2001
M1X,Cree,0,2001
M1X,Tagalog (Pilipino),15,2001
M1X,Ukrainian,0,2001
M1X,Persian (Farsi),0,2001
M1X,Korean,0,2001
M1X,Hungarian,0,2001
M1X,Tamil,35,2001
M1X,Gujarati,10,2001
M1X,Croatian,0,2001
M1X,Armenian,0,2001
M1X,Inuktitut (Eskimo),0,2001
M1X,Hindi,25,2001
M1X,Urdu,0,2001
M1X,Japanese,0,2001
M1X,Russian,0,2001
M1X,Creoles,0,2001
M1X,Dutch,0,2001
M1X,Khmer (Cambodian),0,2001
M1X,Ojibway,0,2001
M1X,Romanian,0,2001
M1X,Czech,0,2001
M1X,Lao,0,2001
M1X,Macedonian,0,2001
M1X,Finnish,0,2001
M1X,Montagnais-Naskapi,0,2001
M1X,Hebrew,0,2001
M1X,Yiddish,0,2001
M1X,Serbian,0,2001
M1X,Bengali,0,2001
M1X,Slovak,0,2001
M1X,Estonian,0,2001
M1X,Turkish,0,2001
M1X,Lithuanian,0,2001
M1X,Latvian (Lettish),0,2001
M1X,Micmac,0,2001
M1X,Slovenian,0,2001
M1X,Bulgarian,0,2001
M1X,Serbo-Croatian,0,2001
M1X,Dakota/Sioux,0,2001
M1X,South Slave,0,2001
M1X,Malay-Bahasa,0,2001
M1X,Maltese,0,2001
M1X,Blackfoot,0,2001
M1X,Dogrib,0,2001
M1X,Danish,0,2001
M1X,Swedish,0,2001
M1X,Malayalam,0,2001
M1X,Thai,0,2001
M1X,Kurdish,0,2001
M1X,Pashto,0,2001
M1X,Flemish,0,2001
M1X,Chipewyan,0,2001
M1X,Kutchin-Gwich'in (Loucheux),0,2001
M1X,Norwegian,0,2001
M1X,Gaelic languages,0,2001
M1X,Tlingit,0,2001
M1X,Other languages,10,2001
M2H,English,10495,2001
M2H,French,15,2001
M2H,Cantonese,2055,2001
M2H,Mandarin,665,2001
M2H,Hakka,0,2001
M2H,"Chinese, n.o.s.",2300,2001
M2H,Italian,130,2001
M2H,Portuguese,0,2001
M2H,Spanish,55,2001
M2H,German,0,2001
M2H,Polish,15,2001
M2H,Punjabi,55,2001
M2H,Greek,120,2001
M2H,Vietnamese,0,2001
M2H,Arabic,85,2001
M2H,Cree,0,2001
M2H,Tagalog (Pilipino),80,2001
M2H,Ukrainian,10,2001
M2H,Persian (Farsi),480,2001
M2H,Korean,440,2001
M2H,Hungarian,20,2001
M2H,Tamil,120,2001
M2H,Gujarati,65,2001
M2H,Croatian,0,2001
M2H,Armenian,65,2001
M2H,Inuktitut (Eskimo),0,2001
M2H,Hindi,30,2001
M2H,Urdu,80,2001
M2H,Japanese,30,2001
M2H,Russian,60,2001
M2H,Creoles,0,2001
M2H,Dutch,0,2001
M2H,Khmer (Cambodian),0,2001
M2H,Ojibway,0,2001
M2H,Romanian,80,2001
M2H,Czech,10,2001
M2H,Lao,0,2001
M2H,Macedonian,35,2001
M2H,Finnish,10,2001
M2H,Montagnais-Naskapi,0,2001
M2H,Hebrew,20,2001
M2H,Yiddish,0,2001
M2H,Serbian,15,2001
M2H,Bengali,75,2001
M2H,Slovak,10,2001
M2H,Estonian,0,2001
M2H,Turkish,35,2001
M2H,Lithuanian,0,2001
M2H,Latvian (Lettish),0,2001
M2H,Micmac,0,2001
M2H,Slovenian,0,2001
M2H,Bulgarian,0,2001
M2H,Serbo-Croatian,0,2001
M2H,Dakota/Sioux,0,2001
M2H,South Slave,0,2001
M2H,Malay-Bahasa,10,2001
M2H,Maltese,0,2001
M2H,Blackfoot,0,2001
M2H,Dogrib,0,2001
M2H,Danish,0,2001
M2H,Swedish,0,2001
M2H,Malayalam,0,2001
M2H,Thai,0,2001
M2H,Kurdish,0,2001
M2H,Pashto,0,2001
M2H,Flemish,0,2001
M2H,Chipewyan,0,2001
M2H,Kutchin-Gwich'in (Loucheux),0,2001
M2H,Norwegian,0,2001
M2H,Gaelic languages,0,2001
M2H,Tlingit,0,2001
M2H,Other languages,395,2001
M2J,English,21675,2001
M2J,French,45,2001
M2J,Cantonese,1565,2001
M2J,Mandarin,1220,2001
M2J,Hakka,0,2001
M2J,"Chinese, n.o.s.",2520,2001
M2J,Italian,355,2001
M2J,Portuguese,75,2001
M2J,Spanish,150,2001
M2J,German,50,2001
M2J,Polish,120,2001
M2J,Punjabi,75,2001
M2J,Greek,330,2001
M2J,Vietnamese,65,2001
M2J,Arabic,565,2001
M2J,Cree,0,2001
M2J,Tagalog (Pilipino),415,2001
M2J,Ukrainian,10,2001
M2J,Persian (Farsi),1825,2001
M2J,Korean,715,2001
M2J,Hungarian,75,2001
M2J,Tamil,655,2001
M2J,Gujarati,230,2001
M2J,Croatian,15,2001
M2J,Armenian,435,2001
M2J,Inuktitut (Eskimo),0,2001
M2J,Hindi,65,2001
M2J,Urdu,315,2001
M2J,Japanese,80,2001
M2J,Russian,405,2001
M2J,Creoles,0,2001
M2J,Dutch,0,2001
M2J,Khmer (Cambodian),0,2001
M2J,Ojibway,0,2001
M2J,Romanian,525,2001
M2J,Czech,60,2001
M2J,Lao,0,2001
M2J,Macedonian,85,2001
M2J,Finnish,0,2001
M2J,Montagnais-Naskapi,0,2001
M2J,Hebrew,0,2001
M2J,Yiddish,0,2001
M2J,Serbian,165,2001
M2J,Bengali,30,2001
M2J,Slovak,20,2001
M2J,Estonian,25,2001
M2J,Turkish,95,2001
M2J,Lithuanian,10,2001
M2J,Latvian (Lettish),10,2001
M2J,Micmac,0,2001
M2J,Slovenian,0,2001
M2J,Bulgarian,0,2001
M2J,Serbo-Croatian,30,2001
M2J,Dakota/Sioux,0,2001
M2J,South Slave,0,2001
M2J,Malay-Bahasa,30,2001
M2J,Maltese,0,2001
M2J,Blackfoot,0,2001
M2J,Dogrib,0,2001
M2J,Danish,10,2001
M2J,Swedish,0,2001
M2J,Malayalam,15,2001
M2J,Thai,0,2001
M2J,Kurdish,35,2001
M2J,Pashto,0,2001
M2J,Flemish,0,2001
M2J,Chipewyan,0,2001
M2J,Kutchin-Gwich'in (Loucheux),0,2001
M2J,Norwegian,0,2001
M2J,Gaelic languages,0,2001
M2J,Tlingit,0,2001
M2J,Other languages,620,2001
M2K,English,7500,2001
M2K,French,25,2001
M2K,Cantonese,470,2001
M2K,Mandarin,210,2001
M2K,Hakka,0,2001
M2K,"Chinese, n.o.s.",440,2001
M2K,Italian,15,2001
M2K,Portuguese,0,2001
M2K,Spanish,0,2001
M2K,German,0,2001
M2K,Polish,25,2001
M2K,Punjabi,0,2001
M2K,Greek,35,2001
M2K,Vietnamese,0,2001
M2K,Arabic,10,2001
M2K,Cree,0,2001
M2K,Tagalog (Pilipino),15,2001
M2K,Ukrainian,0,2001
M2K,Persian (Farsi),360,2001
M2K,Korean,220,2001
M2K,Hungarian,50,2001
M2K,Tamil,0,2001
M2K,Gujarati,0,2001
M2K,Croatian,40,2001
M2K,Armenian,55,2001
M2K,Inuktitut (Eskimo),0,2001
M2K,Hindi,10,2001
M2K,Urdu,10,2001
M2K,Japanese,25,2001
M2K,Russian,60,2001
M2K,Creoles,0,2001
M2K,Dutch,0,2001
M2K,Khmer (Cambodian),0,2001
M2K,Ojibway,0,2001
M2K,Romanian,260,2001
M2K,Czech,0,2001
M2K,Lao,0,2001
M2K,Macedonian,0,2001
M2K,Finnish,10,2001
M2K,Montagnais-Naskapi,0,2001
M2K,Hebrew,0,2001
M2K,Yiddish,0,2001
M2K,Serbian,10,2001
M2K,Bengali,0,2001
M2K,Slovak,10,2001
M2K,Estonian,10,2001
M2K,Turkish,30,2001
M2K,Lithuanian,0,2001
M2K,Latvian (Lettish),10,2001
M2K,Micmac,0,2001
M2K,Slovenian,0,2001
M2K,Bulgarian,10,2001
M2K,Serbo-Croatian,10,2001
M2K,Dakota/Sioux,0,2001
M2K,South Slave,0,2001
M2K,Malay-Bahasa,0,2001
M2K,Maltese,0,2001
M2K,Blackfoot,0,2001
M2K,Dogrib,0,2001
M2K,Danish,0,2001
M2K,Swedish,0,2001
M2K,Malayalam,0,2001
M2K,Thai,0,2001
M2K,Kurdish,0,2001
M2K,Pashto,0,2001
M2K,Flemish,0,2001
M2K,Chipewyan,0,2001
M2K,Kutchin-Gwich'in (Loucheux),0,2001
M2K,Norwegian,0,2001
M2K,Gaelic languages,0,2001
M2K,Tlingit,0,2001
M2K,Other languages,70,2001
M2L,English,7985,2001
M2L,French,25,2001
M2L,Cantonese,175,2001
M2L,Mandarin,140,2001
M2L,Hakka,0,2001
M2L,"Chinese, n.o.s.",235,2001
M2L,Italian,15,2001
M2L,Portuguese,0,2001
M2L,Spanish,80,2001
M2L,German,0,2001
M2L,Polish,0,2001
M2L,Punjabi,0,2001
M2L,Greek,10,2001
M2L,Vietnamese,0,2001
M2L,Arabic,25,2001
M2L,Cree,0,2001
M2L,Tagalog (Pilipino),40,2001
M2L,Ukrainian,0,2001
M2L,Persian (Farsi),255,2001
M2L,Korean,215,2001
M2L,Hungarian,0,2001
M2L,Tamil,10,2001
M2L,Gujarati,0,2001
M2L,Croatian,0,2001
M2L,Armenian,25,2001
M2L,Inuktitut (Eskimo),0,2001
M2L,Hindi,0,2001
M2L,Urdu,0,2001
M2L,Japanese,65,2001
M2L,Russian,25,2001
M2L,Creoles,0,2001
M2L,Dutch,0,2001
M2L,Khmer (Cambodian),0,2001
M2L,Ojibway,0,2001
M2L,Romanian,30,2001
M2L,Czech,0,2001
M2L,Lao,0,2001
M2L,Macedonian,10,2001
M2L,Finnish,0,2001
M2L,Montagnais-Naskapi,0,2001
M2L,Hebrew,0,2001
M2L,Yiddish,0,2001
M2L,Serbian,25,2001
M2L,Bengali,0,2001
M2L,Slovak,0,2001
M2L,Estonian,0,2001
M2L,Turkish,0,2001
M2L,Lithuanian,0,2001
M2L,Latvian (Lettish),0,2001
M2L,Micmac,0,2001
M2L,Slovenian,0,2001
M2L,Bulgarian,0,2001
M2L,Serbo-Croatian,25,2001
M2L,Dakota/Sioux,0,2001
M2L,South Slave,0,2001
M2L,Malay-Bahasa,0,2001
M2L,Maltese,0,2001
M2L,Blackfoot,0,2001
M2L,Dogrib,0,2001
M2L,Danish,15,2001
M2L,Swedish,0,2001
M2L,Malayalam,0,2001
M2L,Thai,0,2001
M2L,Kurdish,0,2001
M2L,Pashto,0,2001
M2L,Flemish,0,2001
M2L,Chipewyan,0,2001
M2L,Kutchin-Gwich'in (Loucheux),0,2001
M2L,Norwegian,0,2001
M2L,Gaelic languages,0,2001
M2L,Tlingit,0,2001
M2L,Other languages,55,2001
M2M,English,12810,2001
M2M,French,25,2001
M2M,Cantonese,1450,2001
M2M,Mandarin,520,2001
M2M,Hakka,10,2001
M2M,"Chinese, n.o.s.",1395,2001
M2M,Italian,340,2001
M2M,Portuguese,40,2001
M2M,Spanish,135,2001
M2M,German,15,2001
M2M,Polish,60,2001
M2M,Punjabi,0,2001
M2M,Greek,55,2001
M2M,Vietnamese,30,2001
M2M,Arabic,65,2001
M2M,Cree,0,2001
M2M,Tagalog (Pilipino),140,2001
M2M,Ukrainian,10,2001
M2M,Persian (Farsi),335,2001
M2M,Korean,1140,2001
M2M,Hungarian,40,2001
M2M,Tamil,40,2001
M2M,Gujarati,10,2001
M2M,Croatian,25,2001
M2M,Armenian,30,2001
M2M,Inuktitut (Eskimo),0,2001
M2M,Hindi,45,2001
M2M,Urdu,10,2001
M2M,Japanese,135,2001
M2M,Russian,980,2001
M2M,Creoles,0,2001
M2M,Dutch,0,2001
M2M,Khmer (Cambodian),0,2001
M2M,Ojibway,0,2001
M2M,Romanian,85,2001
M2M,Czech,10,2001
M2M,Lao,0,2001
M2M,Macedonian,15,2001
M2M,Finnish,10,2001
M2M,Montagnais-Naskapi,0,2001
M2M,Hebrew,115,2001
M2M,Yiddish,10,2001
M2M,Serbian,40,2001
M2M,Bengali,0,2001
M2M,Slovak,0,2001
M2M,Estonian,25,2001
M2M,Turkish,20,2001
M2M,Lithuanian,0,2001
M2M,Latvian (Lettish),0,2001
M2M,Micmac,0,2001
M2M,Slovenian,15,2001
M2M,Bulgarian,0,2001
M2M,Serbo-Croatian,0,2001
M2M,Dakota/Sioux,0,2001
M2M,South Slave,0,2001
M2M,Malay-Bahasa,10,2001
M2M,Maltese,0,2001
M2M,Blackfoot,0,2001
M2M,Dogrib,0,2001
M2M,Danish,0,2001
M2M,Swedish,0,2001
M2M,Malayalam,10,2001
M2M,Thai,0,2001
M2M,Kurdish,0,2001
M2M,Pashto,0,2001
M2M,Flemish,0,2001
M2M,Chipewyan,0,2001
M2M,Kutchin-Gwich'in (Loucheux),0,2001
M2M,Norwegian,0,2001
M2M,Gaelic languages,0,2001
M2M,Tlingit,0,2001
M2M,Other languages,240,2001
M2N,English,20930,2001
M2N,French,65,2001
M2N,Cantonese,2435,2001
M2N,Mandarin,810,2001
M2N,Hakka,0,2001
M2N,"Chinese, n.o.s.",1850,2001
M2N,Italian,55,2001
M2N,Portuguese,35,2001
M2N,Spanish,90,2001
M2N,German,15,2001
M2N,Polish,35,2001
M2N,Punjabi,0,2001
M2N,Greek,60,2001
M2N,Vietnamese,50,2001
M2N,Arabic,50,2001
M2N,Cree,0,2001
M2N,Tagalog (Pilipino),60,2001
M2N,Ukrainian,10,2001
M2N,Persian (Farsi),855,2001
M2N,Korean,1210,2001
M2N,Hungarian,90,2001
M2N,Tamil,40,2001
M2N,Gujarati,0,2001
M2N,Croatian,10,2001
M2N,Armenian,50,2001
M2N,Inuktitut (Eskimo),0,2001
M2N,Hindi,0,2001
M2N,Urdu,45,2001
M2N,Japanese,195,2001
M2N,Russian,685,2001
M2N,Creoles,10,2001
M2N,Dutch,0,2001
M2N,Khmer (Cambodian),15,2001
M2N,Ojibway,0,2001
M2N,Romanian,120,2001
M2N,Czech,10,2001
M2N,Lao,0,2001
M2N,Macedonian,30,2001
M2N,Finnish,10,2001
M2N,Montagnais-Naskapi,0,2001
M2N,Hebrew,20,2001
M2N,Yiddish,10,2001
M2N,Serbian,30,2001
M2N,Bengali,30,2001
M2N,Slovak,20,2001
M2N,Estonian,30,2001
M2N,Turkish,0,2001
M2N,Lithuanian,0,2001
M2N,Latvian (Lettish),20,2001
M2N,Micmac,0,2001
M2N,Slovenian,0,2001
M2N,Bulgarian,40,2001
M2N,Serbo-Croatian,0,2001
M2N,Dakota/Sioux,0,2001
M2N,South Slave,0,2001
M2N,Malay-Bahasa,0,2001
M2N,Maltese,0,2001
M2N,Blackfoot,0,2001
M2N,Dogrib,0,2001
M2N,Danish,0,2001
M2N,Swedish,0,2001
M2N,Malayalam,0,2001
M2N,Thai,0,2001
M2N,Kurdish,0,2001
M2N,Pashto,0,2001
M2N,Flemish,0,2001
M2N,Chipewyan,0,2001
M2N,Kutchin-Gwich'in (Loucheux),0,2001
M2N,Norwegian,0,2001
M2N,Gaelic languages,0,2001
M2N,Tlingit,0,2001
M2N,Other languages,445,2001
M2P,English,5065,2001
M2P,French,30,2001
M2P,Cantonese,160,2001
M2P,Mandarin,10,2001
M2P,Hakka,0,2001
M2P,"Chinese, n.o.s.",60,2001
M2P,Italian,15,2001
M2P,Portuguese,0,2001
M2P,Spanish,25,2001
M2P,German,0,2001
M2P,Polish,0,2001
M2P,Punjabi,0,2001
M2P,Greek,0,2001
M2P,Vietnamese,0,2001
M2P,Arabic,20,2001
M2P,Cree,0,2001
M2P,Tagalog (Pilipino),0,2001
M2P,Ukrainian,0,2001
M2P,Persian (Farsi),35,2001
M2P,Korean,65,2001
M2P,Hungarian,0,2001
M2P,Tamil,0,2001
M2P,Gujarati,0,2001
M2P,Croatian,0,2001
M2P,Armenian,0,2001
M2P,Inuktitut (Eskimo),0,2001
M2P,Hindi,0,2001
M2P,Urdu,0,2001
M2P,Japanese,10,2001
M2P,Russian,80,2001
M2P,Creoles,0,2001
M2P,Dutch,0,2001
M2P,Khmer (Cambodian),0,2001
M2P,Ojibway,0,2001
M2P,Romanian,0,2001
M2P,Czech,0,2001
M2P,Lao,0,2001
M2P,Macedonian,0,2001
M2P,Finnish,0,2001
M2P,Montagnais-Naskapi,0,2001
M2P,Hebrew,0,2001
M2P,Yiddish,0,2001
M2P,Serbian,40,2001
M2P,Bengali,0,2001
M2P,Slovak,0,2001
M2P,Estonian,0,2001
M2P,Turkish,0,2001
M2P,Lithuanian,0,2001
M2P,Latvian (Lettish),0,2001
M2P,Micmac,0,2001
M2P,Slovenian,0,2001
M2P,Bulgarian,0,2001
M2P,Serbo-Croatian,0,2001
M2P,Dakota/Sioux,0,2001
M2P,South Slave,0,2001
M2P,Malay-Bahasa,0,2001
M2P,Maltese,0,2001
M2P,Blackfoot,0,2001
M2P,Dogrib,0,2001
M2P,Danish,0,2001
M2P,Swedish,0,2001
M2P,Malayalam,0,2001
M2P,Thai,0,2001
M2P,Kurdish,0,2001
M2P,Pashto,0,2001
M2P,Flemish,0,2001
M2P,Chipewyan,0,2001
M2P,Kutchin-Gwich'in (Loucheux),0,2001
M2P,Norwegian,0,2001
M2P,Gaelic languages,0,2001
M2P,Tlingit,0,2001
M2P,Other languages,10,2001
M2R,English,15490,2001
M2R,French,40,2001
M2R,Cantonese,205,2001
M2R,Mandarin,60,2001
M2R,Hakka,0,2001
M2R,"Chinese, n.o.s.",255,2001
M2R,Italian,185,2001
M2R,Portuguese,20,2001
M2R,Spanish,215,2001
M2R,German,10,2001
M2R,Polish,25,2001
M2R,Punjabi,0,2001
M2R,Greek,60,2001
M2R,Vietnamese,25,2001
M2R,Arabic,90,2001
M2R,Cree,0,2001
M2R,Tagalog (Pilipino),355,2001
M2R,Ukrainian,70,2001
M2R,Persian (Farsi),220,2001
M2R,Korean,735,2001
M2R,Hungarian,165,2001
M2R,Tamil,20,2001
M2R,Gujarati,25,2001
M2R,Croatian,20,2001
M2R,Armenian,0,2001
M2R,Inuktitut (Eskimo),0,2001
M2R,Hindi,20,2001
M2R,Urdu,25,2001
M2R,Japanese,0,2001
M2R,Russian,5895,2001
M2R,Creoles,0,2001
M2R,Dutch,0,2001
M2R,Khmer (Cambodian),0,2001
M2R,Ojibway,0,2001
M2R,Romanian,180,2001
M2R,Czech,0,2001
M2R,Lao,0,2001
M2R,Macedonian,0,2001
M2R,Finnish,0,2001
M2R,Montagnais-Naskapi,0,2001
M2R,Hebrew,275,2001
M2R,Yiddish,75,2001
M2R,Serbian,80,2001
M2R,Bengali,0,2001
M2R,Slovak,0,2001
M2R,Estonian,0,2001
M2R,Turkish,10,2001
M2R,Lithuanian,10,2001
M2R,Latvian (Lettish),10,2001
M2R,Micmac,0,2001
M2R,Slovenian,15,2001
M2R,Bulgarian,0,2001
M2R,Serbo-Croatian,10,2001
M2R,Dakota/Sioux,0,2001
M2R,South Slave,0,2001
M2R,Malay-Bahasa,0,2001
M2R,Maltese,0,2001
M2R,Blackfoot,0,2001
M2R,Dogrib,0,2001
M2R,Danish,0,2001
M2R,Swedish,0,2001
M2R,Malayalam,0,2001
M2R,Thai,0,2001
M2R,Kurdish,0,2001
M2R,Pashto,0,2001
M2R,Flemish,0,2001
M2R,Chipewyan,0,2001
M2R,Kutchin-Gwich'in (Loucheux),0,2001
M2R,Norwegian,0,2001
M2R,Gaelic languages,0,2001
M2R,Tlingit,0,2001
M2R,Other languages,1120,2001
M3A,English,18955,2001
M3A,French,210,2001
M3A,Cantonese,235,2001
M3A,Mandarin,300,2001
M3A,Hakka,0,2001
M3A,"Chinese, n.o.s.",610,2001
M3A,Italian,65,2001
M3A,Portuguese,20,2001
M3A,Spanish,80,2001
M3A,German,0,2001
M3A,Polish,100,2001
M3A,Punjabi,20,2001
M3A,Greek,115,2001
M3A,Vietnamese,45,2001
M3A,Arabic,455,2001
M3A,Cree,0,2001
M3A,Tagalog (Pilipino),100,2001
M3A,Ukrainian,0,2001
M3A,Persian (Farsi),895,2001
M3A,Korean,635,2001
M3A,Hungarian,35,2001
M3A,Tamil,200,2001
M3A,Gujarati,120,2001
M3A,Croatian,0,2001
M3A,Armenian,160,2001
M3A,Inuktitut (Eskimo),0,2001
M3A,Hindi,40,2001
M3A,Urdu,75,2001
M3A,Japanese,25,2001
M3A,Russian,215,2001
M3A,Creoles,0,2001
M3A,Dutch,0,2001
M3A,Khmer (Cambodian),0,2001
M3A,Ojibway,0,2001
M3A,Romanian,430,2001
M3A,Czech,30,2001
M3A,Lao,0,2001
M3A,Macedonian,15,2001
M3A,Finnish,30,2001
M3A,Montagnais-Naskapi,0,2001
M3A,Hebrew,0,2001
M3A,Yiddish,0,2001
M3A,Serbian,65,2001
M3A,Bengali,105,2001
M3A,Slovak,10,2001
M3A,Estonian,10,2001
M3A,Turkish,50,2001
M3A,Lithuanian,15,2001
M3A,Latvian (Lettish),10,2001
M3A,Micmac,0,2001
M3A,Slovenian,0,2001
M3A,Bulgarian,10,2001
M3A,Serbo-Croatian,15,2001
M3A,Dakota/Sioux,0,2001
M3A,South Slave,0,2001
M3A,Malay-Bahasa,0,2001
M3A,Maltese,0,2001
M3A,Blackfoot,0,2001
M3A,Dogrib,0,2001
M3A,Danish,0,2001
M3A,Swedish,0,2001
M3A,Malayalam,0,2001
M3A,Thai,0,2001
M3A,Kurdish,0,2001
M3A,Pashto,10,2001
M3A,Flemish,0,2001
M3A,Chipewyan,0,2001
M3A,Kutchin-Gwich'in (Loucheux),0,2001
M3A,Norwegian,0,2001
M3A,Gaelic languages,0,2001
M3A,Tlingit,0,2001
M3A,Other languages,575,2001
M3B,English,8215,2001
M3B,French,15,2001
M3B,Cantonese,235,2001
M3B,Mandarin,85,2001
M3B,Hakka,0,2001
M3B,"Chinese, n.o.s.",385,2001
M3B,Italian,0,2001
M3B,Portuguese,10,2001
M3B,Spanish,45,2001
M3B,German,15,2001
M3B,Polish,20,2001
M3B,Punjabi,0,2001
M3B,Greek,35,2001
M3B,Vietnamese,0,2001
M3B,Arabic,25,2001
M3B,Cree,0,2001
M3B,Tagalog (Pilipino),40,2001
M3B,Ukrainian,0,2001
M3B,Persian (Farsi),130,2001
M3B,Korean,65,2001
M3B,Hungarian,20,2001
M3B,Tamil,0,2001
M3B,Gujarati,0,2001
M3B,Croatian,0,2001
M3B,Armenian,30,2001
M3B,Inuktitut (Eskimo),0,2001
M3B,Hindi,0,2001
M3B,Urdu,35,2001
M3B,Japanese,0,2001
M3B,Russian,0,2001
M3B,Creoles,0,2001
M3B,Dutch,0,2001
M3B,Khmer (Cambodian),0,2001
M3B,Ojibway,0,2001
M3B,Romanian,35,2001
M3B,Czech,10,2001
